seq_idx,timestamp_us,filename,t_step,gt_x,gt_y,pred_x,pred_y,lateral_error,longitudinal_error,abs_lateral_error,abs_longitudinal_error,l2
85,1782210251120934486,1782210251087701407.png,2,0.11975256353616714,3.2413384914398193,-0.03284978121519089,3.5193605422973633,-0.15260234475135803,0.27802205085754395,0.15260234475135803,0.27802205085754395,0.31714940071105957
85,1782210251120934486,1782210251087701407.png,3,0.22237436473369598,4.9208269119262695,0.09843283891677856,5.34818696975708,-0.12394152581691742,0.42736005783081055,0.12394152581691742,0.42736005783081055,0.4449698030948639
85,1782210251120934486,1782210251087701407.png,4,0.3692537546157837,6.6428070068359375,0.31428951025009155,7.149890422821045,-0.05496424436569214,0.5070834159851074,0.05496424436569214,0.5070834159851074,0.5100535750389099
85,1782210251120934486,1782210251087701407.png,5,0.6550405025482178,8.370100975036621,0.7048167586326599,8.943852424621582,0.04977625608444214,0.5737514495849609,0.04977625608444214,0.5737514495849609,0.5759065747261047
85,1782210251120934486,1782210251087701407.png,6,1.12434720993042,10.035630226135254,1.337627649307251,10.632253646850586,0.21328043937683105,0.596623420715332,0.21328043937683105,0.596623420715332,0.6335992813110352
86,1782210251620934486,1782210251622180407.png,1,0.06083417311310768,1.631466269493103,-0.026976481080055237,1.709652304649353,-0.08781065046787262,0.07818603515625,0.08781065046787262,0.07818603515625,0.11757451295852661
86,1782210251620934486,1782210251622180407.png,2,0.1932046264410019,3.3094208240509033,0.015499284490942955,3.5982306003570557,-0.17770534753799438,0.28880977630615234,0.17770534753799438,0.28880977630615234,0.339102178812027
86,1782210251620934486,1782210251622180407.png,3,0.3707517683506012,5.02923583984375,0.1826571226119995,5.485213756561279,-0.18809464573860168,0.4559779167175293,0.18809464573860168,0.4559779167175293,0.49324989318847656
86,1782210251620934486,1782210251622180407.png,4,0.6871934533119202,6.751893997192383,0.446965754032135,7.351467132568359,-0.24022769927978516,0.5995731353759766,0.24022769927978516,0.5995731353759766,0.6459081172943115
86,1782210251620934486,1782210251622180407.png,5,1.1862620115280151,8.409769058227539,0.8939273357391357,9.207785606384277,-0.2923346757888794,0.7980165481567383,0.2923346757888794,0.7980165481567383,0.8498764038085938
86,1782210251620934486,1782210251622180407.png,6,1.8482227325439453,9.94433307647705,1.5862427949905396,10.967134475708008,-0.26197993755340576,1.022801399230957,0.26197993755340576,1.022801399230957,1.055820107460022
87,1782210252120934486,1782210252154136407.png,1,0.12534171342849731,1.6782728433609009,-0.001261463388800621,1.7033288478851318,-0.1266031712293625,0.025056004524230957,0.1266031712293625,0.025056004524230957,0.12905876338481903
87,1782210252120934486,1782210252154136407.png,2,0.2955572009086609,3.398526906967163,0.06815291941165924,3.5810844898223877,-0.22740428149700165,0.1825575828552246,0.22740428149700165,0.1825575828552246,0.29161614179611206
87,1782210252120934486,1782210252154136407.png,3,0.604718029499054,5.122191905975342,0.281279057264328,5.463659763336182,-0.32343897223472595,0.34146785736083984,0.32343897223472595,0.34146785736083984,0.47033295035362244
87,1782210252120934486,1782210252154136407.png,4,1.0966072082519531,6.781729221343994,0.6304939389228821,7.327957630157471,-0.46611326932907104,0.5462284088134766,0.46611326932907104,0.5462284088134766,0.7180717587471008
87,1782210252120934486,1782210252154136407.png,5,1.7520549297332764,8.318665504455566,1.1896017789840698,9.169294357299805,-0.5624531507492065,0.8506288528442383,0.5624531507492065,0.8506288528442383,1.019766092300415
87,1782210252120934486,1782210252154136407.png,6,2.5958969593048096,9.798206329345703,2.016347646713257,10.912961959838867,-0.5795493125915527,1.114755630493164,0.5795493125915527,1.114755630493164,1.256406545639038
88,1782210252620934486,1782210252654381407.png,1,0.13400813937187195,1.7238198518753052,0.01997077837586403,1.7166361808776855,-0.11403736472129822,-0.007183670997619629,0.11403736472129822,0.007183670997619629,0.11426340788602829
88,1782210252620934486,1782210252654381407.png,2,0.4068950116634369,3.453904628753662,0.11536175012588501,3.6048827171325684,-0.2915332615375519,0.15097808837890625,0.2915332615375519,0.15097808837890625,0.3283078074455261
88,1782210252620934486,1782210252654381407.png,3,0.8637136220932007,5.123781681060791,0.3665810823440552,5.503509998321533,-0.4971325397491455,0.3797283172607422,0.4971325397491455,0.3797283172607422,0.6255671977996826
88,1782210252620934486,1782210252654381407.png,4,1.4867137670516968,6.674371719360352,0.778889000415802,7.379220962524414,-0.7078247666358948,0.7048492431640625,0.7078247666358948,0.7048492431640625,0.998913586139679
88,1782210252620934486,1782210252654381407.png,5,2.299382448196411,8.171368598937988,1.4127373695373535,9.220940589904785,-0.8866450786590576,1.0495719909667969,0.8866450786590576,1.0495719909667969,1.3739508390426636
88,1782210252620934486,1782210252654381407.png,6,3.285672903060913,9.53945541381836,2.3262760639190674,10.964218139648438,-0.9593968391418457,1.4247627258300781,0.9593968391418457,1.4247627258300781,1.717670202255249
89,1782210253120934486,1782210253120892407.png,1,0.2022683322429657,1.739709496498108,0.03943910822272301,1.7161448001861572,-0.1628292202949524,-0.023564696311950684,0.1628292202949524,0.023564696311950684,0.16452552378177643
89,1782210253120934486,1782210253120892407.png,2,0.5904111862182617,3.4266581535339355,0.16513480246067047,3.556396961212158,-0.42527639865875244,0.12973880767822266,0.42527639865875244,0.12973880767822266,0.4446258842945099
89,1782210253120934486,1782210253120892407.png,3,1.1497143507003784,5.001054763793945,0.4669145345687866,5.418295383453369,-0.6827998161315918,0.41724061965942383,0.6827998161315918,0.41724061965942383,0.800190806388855
89,1782210253120934486,1782210253120892407.png,4,1.901058316230774,6.529479026794434,0.9586843252182007,7.245366096496582,-0.9423739910125732,0.7158870697021484,0.9423739910125732,0.7158870697021484,1.1834537982940674
89,1782210253120934486,1782210253120892407.png,5,2.8315224647521973,7.936025142669678,1.6896554231643677,9.027605056762695,-1.1418670415878296,1.0915799140930176,1.1418670415878296,1.0915799140930176,1.5796858072280884
89,1782210253120934486,1782210253120892407.png,6,3.836925745010376,9.222530364990234,2.7203729152679443,10.700167655944824,-1.1165528297424316,1.4776372909545898,1.1165528297424316,1.4776372909545898,1.8520535230636597
90,1782210253620934486,1782210253654419407.png,1,0.26742491126060486,1.7100286483764648,0.07692105323076248,1.7678945064544678,-0.19050386548042297,0.05786585807800293,0.19050386548042297,0.05786585807800293,0.19909842312335968
90,1782210253620934486,1782210253654419407.png,2,0.7136918306350708,3.319880247116089,0.23873771727085114,3.6739418506622314,-0.47495412826538086,0.3540616035461426,0.47495412826538086,0.3540616035461426,0.5924028158187866
90,1782210253620934486,1782210253654419407.png,3,1.3549567461013794,4.897444248199463,0.593346893787384,5.620568752288818,-0.7616098523139954,0.7231245040893555,0.7616098523139954,0.7231245040893555,1.0502183437347412
90,1782210253620934486,1782210253654419407.png,4,2.18373703956604,6.366098403930664,1.16098952293396,7.520538806915283,-1.02274751663208,1.1544404029846191,1.02274751663208,1.1544404029846191,1.5423181056976318
90,1782210253620934486,1782210253654419407.png,5,3.095545768737793,7.720273017883301,1.976840853691101,9.3705415725708,-1.118704915046692,1.6502685546875,1.118704915046692,1.6502685546875,1.9937118291854858
90,1782210253620934486,1782210253654419407.png,6,4.1026506423950195,8.98868179321289,3.102351665496826,11.112351417541504,-1.0002989768981934,2.1236696243286133,1.0002989768981934,2.1236696243286133,2.3474605083465576
91,1782210254120934486,1782210254121128407.png,1,0.3044092655181885,1.642530918121338,0.0964885875582695,1.7755811214447021,-0.20792067050933838,0.13305020332336426,0.20792067050933838,0.13305020332336426,0.24684683978557587
91,1782210254120934486,1782210254121128407.png,2,0.8058870434761047,3.2698936462402344,0.29360896348953247,3.6664581298828125,-0.5122780799865723,0.3965644836425781,0.5122780799865723,0.3965644836425781,0.6478365659713745
91,1782210254120934486,1782210254121128407.png,3,1.5036500692367554,4.805111408233643,0.6965060830116272,5.613734722137451,-0.8071439862251282,0.8086233139038086,0.8071439862251282,0.8086233139038086,1.1425204277038574
91,1782210254120934486,1782210254121128407.png,4,2.294093608856201,6.233493328094482,1.319831371307373,7.510176181793213,-0.9742622375488281,1.2766828536987305,0.9742622375488281,1.2766828536987305,1.6059595346450806
91,1782210254120934486,1782210254121128407.png,5,3.186939239501953,7.584731101989746,2.190563440322876,9.364680290222168,-0.9963757991790771,1.7799491882324219,0.9963757991790771,1.7799491882324219,2.039849042892456
91,1782210254120934486,1782210254121128407.png,6,4.1392621994018555,8.882028579711914,3.3736605644226074,11.108226776123047,-0.765601634979248,2.226198196411133,0.765601634979248,2.226198196411133,2.3541674613952637
92,1782210254620934486,1782210254587630407.png,1,0.3350633382797241,1.6677268743515015,0.12860319018363953,1.7621736526489258,-0.2064601480960846,0.09444677829742432,0.2064601480960846,0.09444677829742432,0.22703741490840912
92,1782210254620934486,1782210254587630407.png,2,0.8746780157089233,3.264385223388672,0.3712805211544037,3.6519484519958496,-0.5033974647521973,0.38756322860717773,0.5033974647521973,0.38756322860717773,0.6353064179420471
92,1782210254620934486,1782210254587630407.png,3,1.517274260520935,4.763456344604492,0.8305426836013794,5.60939884185791,-0.6867315769195557,0.845942497253418,0.6867315769195557,0.845942497253418,1.0895957946777344
92,1782210254620934486,1782210254587630407.png,4,2.269521951675415,6.1960649490356445,1.5099163055419922,7.521193504333496,-0.7596056461334229,1.3251285552978516,0.7596056461334229,1.3251285552978516,1.5274051427841187
92,1782210254620934486,1782210254587630407.png,5,3.086362600326538,7.581750392913818,2.440990447998047,9.398573875427246,-0.6453721523284912,1.8168234825134277,0.6453721523284912,1.8168234825134277,1.9280438423156738
92,1782210254620934486,1782210254587630407.png,6,3.941243886947632,8.992280960083008,3.6813058853149414,11.165380477905273,-0.25993800163269043,2.1730995178222656,0.25993800163269043,2.1730995178222656,2.1885907649993896
93,1782210255120934486,1782210255121118407.png,1,0.34644436836242676,1.6494795083999634,0.1530713438987732,1.7226884365081787,-0.19337302446365356,0.07320892810821533,0.19337302446365356,0.07320892810821533,0.20676720142364502
93,1782210255120934486,1782210255121118407.png,2,0.8066169023513794,3.2143189907073975,0.43014562129974365,3.5661003589630127,-0.37647128105163574,0.35178136825561523,0.37647128105163574,0.35178136825561523,0.5152482390403748
93,1782210255120934486,1782210255121118407.png,3,1.3835407495498657,4.726155757904053,0.9303677082061768,5.480934143066406,-0.45317304134368896,0.7547783851623535,0.45317304134368896,0.7547783851623535,0.8803727626800537
93,1782210255120934486,1782210255121118407.png,4,2.030273914337158,6.198978900909424,1.647652506828308,7.365888595581055,-0.3826214075088501,1.1669096946716309,0.3826214075088501,1.1669096946716309,1.2280380725860596
93,1782210255120934486,1782210255121118407.png,5,2.711848497390747,7.700972080230713,2.6289784908294678,9.219483375549316,-0.0828700065612793,1.5185112953186035,0.0828700065612793,1.5185112953186035,1.520770788192749
93,1782210255120934486,1782210255121118407.png,6,3.443807363510132,9.071378707885742,3.9193496704101562,10.960040092468262,0.4755423069000244,1.8886613845825195,0.4755423069000244,1.8886613845825195,1.9476094245910645
94,1782210255620934486,1782210255587900407.png,1,0.2819860577583313,1.6065064668655396,0.1723518967628479,1.6864242553710938,-0.1096341609954834,0.0799177885055542,0.1096341609954834,0.0799177885055542,0.13567057251930237
94,1782210255620934486,1782210255587900407.png,2,0.6859053373336792,3.173382043838501,0.4717963933944702,3.484135150909424,-0.21410894393920898,0.31075310707092285,0.21410894393920898,0.31075310707092285,0.3773726522922516
94,1782210255620934486,1782210255587900407.png,3,1.1637578010559082,4.709260940551758,0.9936370849609375,5.339962482452393,-0.1701207160949707,0.6307015419006348,0.1701207160949707,0.6307015419006348,0.653242290019989
94,1782210255620934486,1782210255587900407.png,4,1.672997236251831,6.278015613555908,1.7251452207565308,7.1652302742004395,0.05214798450469971,0.8872146606445312,0.05214798450469971,0.8872146606445312,0.888745903968811
94,1782210255620934486,1782210255587900407.png,5,2.2472116947174072,7.721609592437744,2.7170748710632324,8.962811470031738,0.4698631763458252,1.2412018775939941,0.4698631763458252,1.2412018775939941,1.3271598815917969
94,1782210255620934486,1782210255587900407.png,6,2.8959615230560303,9.098027229309082,4.012847423553467,10.645820617675781,1.1168859004974365,1.5477933883666992,1.1168859004974365,1.5477933883666992,1.908690333366394
95,1782210256120934486,1782210256154398407.png,1,0.25285863876342773,1.5978673696517944,0.1758536547422409,1.685592532157898,-0.07700498402118683,0.08772516250610352,0.07700498402118683,0.08772516250610352,0.11672819405794144
95,1782210256120934486,1782210256154398407.png,2,0.582793116569519,3.171879529953003,0.4852570593357086,3.460228443145752,-0.09753605723381042,0.288348913192749,0.09753605723381042,0.288348913192749,0.30439838767051697
95,1782210256120934486,1782210256154398407.png,3,0.940930187702179,4.781582832336426,1.016793966293335,5.285220623016357,0.075863778591156,0.5036377906799316,0.075863778591156,0.5036377906799316,0.5093194842338562
95,1782210256120934486,1782210256154398407.png,4,1.3761180639266968,6.272843360900879,1.7547463178634644,7.0757293701171875,0.3786282539367676,0.8028860092163086,0.3786282539367676,0.8028860092163086,0.8876853585243225
95,1782210256120934486,1782210256154398407.png,5,1.8911765813827515,7.704208850860596,2.7489585876464844,8.83830738067627,0.8577820062637329,1.1340985298156738,0.8577820062637329,1.1340985298156738,1.421959638595581
95,1782210256120934486,1782210256154398407.png,6,2.591808795928955,9.12895679473877,4.0470709800720215,10.483579635620117,1.4552621841430664,1.3546228408813477,1.4552621841430664,1.3546228408813477,1.9881627559661865
96,1782210256620934486,1782210256587900407.png,1,0.19656994938850403,1.594974398612976,0.1638355404138565,1.6611231565475464,-0.03273440897464752,0.06614875793457031,0.03273440897464752,0.06614875793457031,0.07380514591932297
96,1782210256620934486,1782210256587900407.png,2,0.41824302077293396,3.22792387008667,0.4589979946613312,3.3922135829925537,0.04075497388839722,0.1642897129058838,0.04075497388839722,0.1642897129058838,0.16926924884319305
96,1782210256620934486,1782210256587900407.png,3,0.7266286611557007,4.749845027923584,0.9722741842269897,5.174777984619141,0.24564552307128906,0.42493295669555664,0.24564552307128906,0.42493295669555664,0.4908255934715271
96,1782210256620934486,1782210256587900407.png,4,1.119653582572937,6.218184471130371,1.6943490505218506,6.919996738433838,0.5746954679489136,0.7018122673034668,0.5746954679489136,0.7018122673034668,0.9070916771888733
96,1782210256620934486,1782210256587900407.png,5,1.6981502771377563,7.695575714111328,2.6696624755859375,8.633728981018066,0.9715121984481812,0.9381532669067383,0.9715121984481812,0.9381532669067383,1.3505433797836304
96,1782210256620934486,1782210256587900407.png,6,2.305555582046509,8.808436393737793,3.9450223445892334,10.228106498718262,1.6394667625427246,1.4196701049804688,1.6394667625427246,1.4196701049804688,2.168712615966797
97,1782210257120934486,1782210257154659407.png,1,0.1294257789850235,1.6423108577728271,0.14037367701530457,1.636318564414978,0.010947898030281067,-0.005992293357849121,0.010947898030281067,0.005992293357849121,0.012480546720325947
97,1782210257120934486,1782210257154659407.png,2,0.35169515013694763,3.1788442134857178,0.40819674730300903,3.325603485107422,0.0565015971660614,0.1467592716217041,0.0565015971660614,0.1467592716217041,0.1572600156068802
97,1782210257120934486,1782210257154659407.png,3,0.6614562273025513,4.666419982910156,0.8868992924690247,5.064027786254883,0.2254430651664734,0.39760780334472656,0.2254430651664734,0.39760780334472656,0.4570738971233368
97,1782210257120934486,1782210257154659407.png,4,1.1558887958526611,6.173483371734619,1.573224663734436,6.756371021270752,0.4173358678817749,0.5828876495361328,0.4173358678817749,0.5828876495361328,0.7168871760368347
97,1782210257120934486,1782210257154659407.png,5,1.6997089385986328,7.318419933319092,2.4991278648376465,8.413705825805664,0.7994189262390137,1.0952858924865723,0.7994189262390137,1.0952858924865723,1.3559948205947876
97,1782210257120934486,1782210257154659407.png,6,2.545549154281616,8.645179748535156,3.7199249267578125,9.953449249267578,1.1743757724761963,1.3082695007324219,1.1743757724761963,1.3082695007324219,1.7580465078353882
98,1782210257620934486,1782210257621156407.png,1,0.14218582212924957,1.5454277992248535,0.11705317348241806,1.6288524866104126,-0.025132648646831512,0.08342468738555908,0.025132648646831512,0.08342468738555908,0.08712822943925858
98,1782210257620934486,1782210257621156407.png,2,0.3739362359046936,3.0461745262145996,0.34486502408981323,3.3003430366516113,-0.02907121181488037,0.2541685104370117,0.02907121181488037,0.2541685104370117,0.25582563877105713
98,1782210257620934486,1782210257621156407.png,3,0.7891289591789246,4.575920581817627,0.7789366841316223,5.018528461456299,-0.010192275047302246,0.4426078796386719,0.010192275047302246,0.4426078796386719,0.44272521138191223
98,1782210257620934486,1782210257621156407.png,4,1.2726330757141113,5.746855735778809,1.424666404724121,6.693058490753174,0.15203332901000977,0.9462027549743652,0.15203332901000977,0.9462027549743652,0.9583390951156616
98,1782210257620934486,1782210257621156407.png,5,2.0481748580932617,7.114755153656006,2.3148951530456543,8.323833465576172,0.2667202949523926,1.209078311920166,0.2667202949523926,1.209078311920166,1.2381478548049927
98,1782210257620934486,1782210257621156407.png,6,3.075275182723999,8.357049942016602,3.5075292587280273,9.835569381713867,0.4322540760040283,1.4785194396972656,0.4322540760040283,1.4785194396972656,1.5404101610183716
99,1782210258120934486,1782210258154700407.png,1,0.13752061128616333,1.5122686624526978,0.09583989530801773,1.6036309003829956,-0.0416807159781456,0.09136223793029785,0.0416807159781456,0.09136223793029785,0.10042081773281097
99,1782210258120934486,1782210258154700407.png,2,0.45632773637771606,3.0648951530456543,0.29254674911499023,3.250593423843384,-0.16378098726272583,0.1856982707977295,0.16378098726272583,0.1856982707977295,0.247604638338089
99,1782210258120934486,1782210258154700407.png,3,0.8657751083374023,4.26365327835083,0.6910015344619751,4.955023288726807,-0.17477357387542725,0.6913700103759766,0.17477357387542725,0.6913700103759766,0.7131187319755554
99,1782210258120934486,1782210258154700407.png,4,1.5543447732925415,5.677167892456055,1.305623173713684,6.622740268707275,-0.24872159957885742,0.9455723762512207,0.24872159957885742,0.9455723762512207,0.9777369499206543
99,1782210258120934486,1782210258154700407.png,5,2.501664400100708,6.980978488922119,2.1734189987182617,8.24909496307373,-0.3282454013824463,1.2681164741516113,0.3282454013824463,1.2681164741516113,1.3099100589752197
99,1782210258120934486,1782210258154700407.png,6,3.6516010761260986,8.086698532104492,3.3525991439819336,9.755077362060547,-0.29900193214416504,1.6683788299560547,0.29900193214416504,1.6683788299560547,1.6949602365493774
100,1782210258620934486,1782210258621355407.png,1,0.20565952360630035,1.5728319883346558,0.0976608395576477,1.5727436542510986,-0.10799868404865265,-8.83340835571289e-05,0.10799868404865265,8.83340835571289e-05,0.10799871385097504
100,1782210258620934486,1782210258621355407.png,2,0.527279794216156,2.798889636993408,0.28638654947280884,3.2204835414886475,-0.24089324474334717,0.42159390449523926,0.24089324474334717,0.42159390449523926,0.4855625331401825
100,1782210258620934486,1782210258621355407.png,3,1.1117855310440063,4.259671211242676,0.681363582611084,4.947843551635742,-0.43042194843292236,0.6881723403930664,0.43042194843292236,0.6881723403930664,0.8116921782493591
100,1782210258620934486,1782210258621355407.png,4,1.962433099746704,5.63025426864624,1.298857569694519,6.658952713012695,-0.6635755300521851,1.028698444366455,0.6635755300521851,1.028698444366455,1.224153995513916
100,1782210258620934486,1782210258621355407.png,5,3.02944278717041,6.817621231079102,2.180009126663208,8.331367492675781,-0.8494336605072021,1.5137462615966797,0.8494336605072021,1.5137462615966797,1.7357895374298096
100,1782210258620934486,1782210258621355407.png,6,4.219107151031494,7.89741325378418,3.3824338912963867,9.886857032775879,-0.8366732597351074,1.9894437789916992,0.8366732597351074,1.9894437789916992,2.1582188606262207
101,1782210259120934486,1782210259087924407.png,1,0.19733552634716034,1.2522392272949219,0.1173461526632309,1.542496919631958,-0.07998937368392944,0.29025769233703613,0.07998937368392944,0.29025769233703613,0.30107778310775757
101,1782210259120934486,1782210259087924407.png,2,0.6326871514320374,2.764350414276123,0.3228870928287506,3.1652932167053223,-0.30980005860328674,0.4009428024291992,0.30980005860328674,0.4009428024291992,0.5066865086555481
